productID,reviewerID,rating,unixReviewTime
181,617,5,1568115345
181,718,3,1567403276
182,142,4,1569330093
182,1057,4,1567346927
182,212,1,1568237804
182,608,5,1569240164
182,997,4,1569469546
183,518,1,1568610976
183,501,1,1569769138
183,127,2,1568196931
183,1098,2,1569531575
183,109,1,1568748088
183,242,3,1567977171
183,11,2,1569687234
183,1192,1,1568185491
183,398,2,1568904005
183,456,2,1568346398
183,131,2,1569215950
183,860,2,1568321294
183,360,2,1568337008
183,1157,1,1568463150
183,80,5,1567298360
183,291,2,1568812487
184,547,2,1567994666
184,1457,1,1567310738
184,1251,1,1567514026
184,544,2,1567767012
184,600,2,1567314539
184,1321,1,1567510312
184,61,1,1568184658
184,49,2,1568615525
184,687,2,1568496082
184,74,1,1568315658
184,685,5,1568635012
184,237,2,1568926915
185,631,1,1569178211
185,580,2,1568286846
185,766,2,1568575806
185,620,2,1569415153
185,812,1,1567945563
185,360,1,1567964215
185,502,2,1569106695
185,623,2,1569853419
185,1268,5,1568550483
185,1366,2,1569341685
185,625,3,1567555803
185,1414,2,1567962606
185,553,2,1569072862
185,856,2,1568922337
185,174,2,1569632599
185,927,1,1569788132
186,716,1,1568246116
186,1421,1,1567955740
186,1276,2,1569216826
186,469,1,1568203624
186,1169,5,1567927060
186,242,1,1567678596
186,824,5,1568338330
186,38,1,1567814702
186,1084,1,1567881805
186,1252,2,1569086625
186,678,5,1568929613
187,449,2,1567626944
187,840,2,1568043435
187,332,2,1569494012
187,276,2,1567595259
187,1242,2,1568159581
187,222,1,1569438204
187,704,1,1569364836
187,353,2,1568983842
187,898,2,1569559010
187,21,1,1568839146
187,490,2,1567360973
187,1025,1,1569409626
188,933,2,1569476672
188,710,1,1569072885
188,238,1,1569766419
188,1379,2,1568243865
188,995,2,1568742946
188,63,1,1568267085
188,1089,1,1568939738
188,317,1,1569874670
188,743,1,1569057164
188,664,1,1568098418
188,1133,1,1567652146
188,356,1,1567828516
189,284,2,1567845375
189,807,1,1568381794
189,240,1,1567813908
189,467,1,1569192785
189,1274,2,1567748271
189,510,3,1569272244
189,1334,2,1567709464
189,645,1,1568125841
189,897,2,1567412571
189,350,1,1567765576
189,804,2,1567710659
189,1093,1,1568422417
189,528,4,1569698612
189,935,1,1567318706
189,906,4,1569351869
189,263,2,1567795849
189,1153,2,1567935778
189,501,3,1569584914
190,101,2,1567698786
190,1351,4,1569692699
190,431,2,1568143155
190,772,2,1567339550
190,1454,3,1568522398
191,858,2,1567502639
191,951,1,1569595176
191,40,2,1569166089
191,400,2,1567971407
191,241,1,1569086803
192,944,2,1568713579
192,548,1,1567513624
192,363,5,1567383759
192,1145,3,1567659681
192,433,3,1568628793
192,202,4,1567390464
192,137,2,1569155762
192,685,5,1568098269
192,66,2,1567597133
192,1030,4,1568770609
192,505,3,1569823766
192,386,4,1569664227
192,911,2,1568359634
192,390,4,1567935108
192,150,4,1569547355
193,1139,4,1567509109
193,973,2,1567467799
193,1042,3,1568707033
193,933,3,1569258309
193,229,2,1568712156
193,1336,2,1569161287
193,943,1,1569860005
193,42,2,1569347823
193,1244,5,1568866501
193,562,5,1569246423
194,1283,3,1568883860
194,1296,4,1567361849
194,965,3,1567736371
194,268,4,1569387869
194,285,3,1568016120
194,231,3,1568044177
194,1239,1,1568816721
194,988,3,1567969320
194,1390,3,1569021290
194,1434,3,1567653018
194,139,3,1567551942
194,132,2,1569020049
194,377,3,1569006689
194,1204,5,1568574860
194,1395,3,1568804623
194,50,3,1569156036
194,654,4,1568974085
194,61,2,1568053561
194,667,2,1568037652
194,774,4,1569213506
194,618,2,1568195459
194,686,4,1569796020
194,54,3,1569880965
195,586,3,1567827617
195,1156,3,1569117505
195,1061,3,1567863182
195,1013,3,1568940702
195,776,3,1567303283
195,1448,2,1568914421
195,569,2,1568312907
195,603,2,1568320768
195,71,1,1568549092
195,948,3,1569820014
195,167,2,1568254204
195,992,3,1569365365
195,389,5,1569847285
196,647,5,1568440422
196,1121,4,1568751165
196,1018,5,1568974423
196,189,1,1569307506
196,1209,4,1568178048
196,1447,5,1568924071
196,1073,5,1569253647
196,962,5,1569162267
196,1272,2,1569777887
196,1396,4,1568573463
196,413,5,1569164738
196,1179,4,1568851378
196,1287,4,1568353930
196,552,5,1568284964
196,1261,2,1569830299
196,436,1,1569301458
196,977,5,1567309487
196,188,4,1568809601
196,1440,5,1569121360
196,654,5,1568444842
196,425,1,1569493724
196,1022,4,1568737865
196,1428,3,1568237078
196,1175,4,1568358452
196,175,4,1568484868
196,1274,2,1569887901
196,515,4,1567704266
196,913,5,1568766218
196,864,4,1568252052
197,92,5,1567919525
197,1355,1,1567528106
197,730,5,1567343913
197,125,4,1569034222
197,1248,4,1569320200
197,1023,4,1568696254
197,526,5,1567968986
197,256,5,1568110039
197,657,5,1569009075
197,489,4,1569746062
197,755,4,1568442140
197,420,5,1568023947
197,1161,5,1567395079
197,1204,5,1568958993
197,1084,5,1568788360
197,805,4,1569527920
197,1247,5,1569016502
197,600,5,1569462353
197,1371,5,1567433290
197,1026,4,1569623100
197,301,4,1567694106
197,316,1,1567357874
197,204,4,1567468191
197,587,5,1569133994
197,1218,4,1568045483
197,1196,4,1568315153
197,536,5,1567304830
197,1090,4,1568343106
197,863,4,1569275580
197,776,5,1568627486
197,263,5,1567450979
197,1198,5,1567488222
197,1209,4,1567822309
198,148,4,1567630707
198,1194,4,1569713244
198,677,4,1568958556
198,626,3,1569595019
198,475,3,1569352662
198,673,4,1568455096
198,974,5,1568988254
198,225,4,1567420473
198,1354,3,1567350358
198,707,4,1569747377
199,979,4,1567549339
199,269,4,1568485580
199,586,5,1568019191
199,496,4,1569705861
199,831,4,1569199820
199,662,5,1569250406
199,1120,4,1569387522
199,714,5,1567581477
199,508,4,1569299362
199,1286,4,1568262490
199,789,5,1569087451
199,545,4,1569848451
199,799,5,1569601029
199,136,4,1567842362
199,463,4,1567753728
199,928,5,1568664250
199,588,4,1569136700
199,1149,5,1568472263
199,1001,1,1568639391
199,866,4,1568851433
199,316,1,1568629747
199,141,4,1568557781
200,1054,3,1568676023
200,815,3,1569054633
200,625,2,1567707332
200,604,4,1569044912
200,151,3,1567479474
200,487,1,1569646494
200,187,4,1567396275
200,1058,1,1569431844
200,814,1,1569329783
200,1428,1,1569656754
200,961,4,1568978027
200,1391,1,1569377032
200,342,3,1568955270
200,886,3,1568814633
200,393,4,1569023658
201,328,1,1567739185
201,1261,1,1567958170
201,613,1,1568178935
201,686,2,1568925613
201,1278,1,1567628673
202,1434,1,1568175101
202,1132,1,1568361659
202,223,1,1569754800
202,898,1,1569764517
202,1107,1,1568913671
203,878,1,1568757093
203,464,1,1568990334
203,443,1,1568059715
203,532,1,1569186912
203,1073,2,1569136502
203,1221,1,1568245237
203,1145,1,1568467894
203,865,1,1567722013
203,897,1,1567884888
203,178,2,1569665222
203,165,1,1569266074
204,974,5,1568723119
204,1040,2,1569154146
204,740,3,1567575610
204,1057,5,1569861485
204,456,3,1569352951
204,837,3,1567479166
204,1125,2,1569706705
204,1313,1,1567342002
204,367,5,1567715961
204,925,2,1568589918
204,1146,1,1569030457
204,1053,2,1567367927
204,555,1,1569042333
204,510,1,1569726833
204,990,2,1569689546
204,475,2,1568409250
204,304,2,1569189964
204,292,2,1569016265
205,719,4,1569220765
205,500,2,1567833028
205,1344,1,1567826310
205,1105,2,1567797395
205,59,5,1569033680
206,1102,4,1569044470
206,644,2,1567798314
206,1183,5,1567346057
206,2,2,1567675464
206,1411,2,1568729237
207,1380,1,1569809231
207,427,2,1569246000
207,356,2,1569753753
207,428,2,1568825100
207,504,1,1568215126
207,978,2,1567379243
207,480,1,1569375984
207,870,2,1567801568
207,713,1,1568051221
207,135,2,1568278438
208,484,2,1567677047
208,807,1,1568124648
208,200,3,1567418415
208,1319,1,1569352294
208,184,1,1569546804
208,1283,2,1568442341
208,247,1,1568024342
208,688,1,1569746930
208,1191,5,1567660120
208,430,3,1567770604
208,803,2,1568575303
208,504,1,1568432144
208,248,2,1569707621
208,828,2,1569214997
208,392,1,1569245133
208,1338,1,1568477820
208,811,3,1567628592
208,896,2,1569635979
208,989,3,1567764196
208,903,4,1567327903
209,1282,3,1569205752
209,560,3,1569240397
209,1041,4,1568600772
209,783,2,1567743550
209,550,2,1569352128
209,561,3,1568177077
209,396,3,1569810726
209,275,5,1567345526
209,249,3,1569814017
209,292,3,1568669834
209,910,3,1569370625
209,1417,5,1567412720
209,334,5,1567618354
209,328,2,1569611466
209,1433,4,1567736591
209,809,5,1567446758
209,54,4,1568316947
209,775,3,1569365047
209,512,4,1567362389
209,1343,3,1569192893
209,1408,3,1569200793
209,413,5,1567403652
209,1151,4,1569351621
209,817,5,1567366920
209,1219,2,1569020712
209,457,2,1567992870
209,1234,3,1569058277
209,552,3,1568298569
210,125,2,1567897687
210,140,1,1567902556
210,1042,3,1567975623
210,1440,5,1567830936
210,38,3,1567391785
211,1344,1,1567647559
211,816,1,1569442863
211,456,1,1568858584
211,361,1,1569463995
211,670,1,1569882803
212,750,3,1568708918
212,474,3,1569744382
212,588,3,1569209518
212,566,3,1567467963
212,1087,4,1568048106
212,649,3,1569078291
212,1138,1,1567309570
212,849,4,1568263119
212,504,1,1567592287
212,671,3,1569438322
212,801,1,1567359536
212,332,4,1568137339
212,331,3,1569542596
212,533,5,1569736917
212,1296,4,1567794315
212,651,2,1567348505
212,679,3,1568214340
212,312,3,1567869980
212,1098,4,1568489781
212,844,3,1567542122
212,835,3,1569476906
212,555,2,1568157871
212,1222,3,1568128828
212,1297,3,1568096635
213,880,4,1568883499
213,1200,2,1569346937
213,1037,3,1569383211
213,878,3,1567707058
213,1361,4,1569124236
213,510,3,1567529421
213,630,4,1568089810
213,1076,3,1568417758
213,1256,3,1567630404
213,164,4,1567943698
213,1055,2,1569860269
213,78,4,1567739663
213,1358,4,1568016918
213,1212,3,1569236354
213,768,3,1568262134
213,602,4,1567905491
213,227,4,1568408887
213,1282,3,1568327022
213,72,4,1569007470
213,1176,2,1569797305
213,516,4,1569425035
214,1418,4,1568735831
214,1118,3,1569637857
214,206,1,1567673939
214,1398,2,1568370378
214,1258,3,1569864757
214,1101,1,1568133044
214,75,1,1567797270
214,983,3,1569270529
214,833,3,1568722275
214,864,2,1568418767
214,34,3,1568653624
214,464,3,1567525651
214,151,3,1568800904
214,1284,3,1569678506
214,1039,4,1569547102
214,692,2,1568234632
214,1062,3,1567752548
215,15,1,1569247445
215,1437,1,1569226036
215,968,1,1569242707
215,304,1,1569051242
215,1366,2,1569488750
215,1140,2,1568196505
216,156,5,1567688433
216,166,2,1567749032
216,933,3,1569667120
216,551,3,1568791065
216,282,2,1568179591
216,1113,2,1568858619
216,984,2,1569837862
216,1084,3,1568786672
216,1306,1,1567383290
217,1236,4,1569116413
217,1265,1,1567658574
217,684,3,1568786389
217,124,3,1569880433
217,1047,4,1568293098
217,1098,4,1568986669
217,1366,4,1568662729
217,1162,4,1567648829
217,1431,4,1568346798
217,955,3,1568660469
217,860,4,1567543559
217,47,4,1567543765
217,1411,4,1569129802
217,203,4,1567798301
217,11,4,1568952284
217,582,3,1567643785
217,1125,4,1568176481
217,1205,3,1569273810
217,428,5,1567387853
217,782,4,1567639713
217,892,3,1568253429
217,1243,3,1569186335
217,542,4,1569334182
217,999,3,1569530043
217,245,3,1568531067
217,804,5,1569163475
217,1217,5,1568616232
217,848,3,1569393156
217,615,5,1569879937
217,49,3,1568423999
217,418,4,1569655972
217,1010,3,1568439972
217,971,4,1567337942
218,848,1,1568587537
218,1312,1,1568129660
218,1420,1,1569666135
218,1013,1,1567632547
218,458,2,1569107850
218,1406,1,1568287868
218,190,3,1568356135
218,1072,2,1569279995
218,120,2,1568809597
218,946,3,1568459387
218,1303,2,1569683458
218,984,1,1568140816
218,17,2,1569805989
219,8,1,1568619949
219,603,1,1569287028
219,816,1,1569774753
219,1458,1,1569362831
219,1123,1,1568881843
219,511,3,1568347680
219,1325,1,1568640520
219,141,1,1568720010
219,565,2,1569736842
219,667,2,1567819193
219,316,1,1568922785
219,84,1,1568845439
220,833,1,1568288669
220,1145,1,1567312877
220,1228,3,1569195985
220,247,1,1568581314
220,1109,3,1568882384
220,325,4,1569596510
220,644,2,1568570542
220,769,3,1569394215
220,1389,1,1567524147
220,1094,1,1569381493
220,630,3,1569490414
220,293,3,1568809499
220,259,3,1568886002
220,451,1,1567338243
220,535,4,1568787165
221,1052,1,1569111150
221,973,1,1569431687
221,2,1,1569041343
221,1341,1,1568704203
221,860,1,1569083141
222,357,1,1568511980
222,419,3,1569700146
222,20,1,1567507546
222,360,3,1569272465
222,1427,4,1569375777
222,1279,1,1568428344
222,179,4,1569629478
222,56,1,1568046116
222,106,4,1569330008
222,354,2,1568040892
222,979,4,1569752665
222,1275,1,1567796795
222,481,3,1569428952
222,812,3,1569022087
222,1179,3,1568805920
222,264,3,1568539385
222,61,2,1569531031
222,1366,1,1568271455
223,1308,2,1569766465
223,377,4,1567961468
223,927,1,1569183612
223,1231,2,1569675724
223,538,1,1569047935
223,943,1,1568484625
223,666,2,1569470879
223,1422,4,1568012556
223,196,1,1569053079
223,188,1,1568421520
223,721,1,1568387147
223,596,1,1569767807
223,731,1,1568064159
223,1332,1,1569271553
223,798,1,1569195188
223,1110,2,1569059375
223,1210,1,1568624197
223,1155,1,1568225635
223,210,1,1568320856
223,863,4,1567310384
223,1424,2,1568394898
224,544,1,1569459997
224,818,1,1567345939
224,328,1,1568547648
224,1326,1,1567921482
224,632,1,1568102337
225,344,3,1568355162
225,912,1,1569524372
225,713,1,1569849141
225,710,2,1568041169
225,1037,3,1569147156
225,834,2,1569352245
225,1048,1,1567323025
225,183,5,1569722458
225,1012,3,1568140081
225,139,2,1568074917
225,225,2,1569503380
225,1462,3,1569420109
225,943,1,1569589014
225,372,3,1567937276
225,232,3,1569132281
225,468,2,1568205628
225,148,2,1569530382
226,939,5,1568660766
226,618,2,1568092110
226,1193,5,1569033255
226,180,5,1569746510
226,762,3,1569124020
226,495,5,1569490706
226,70,5,1568676677
226,328,3,1568835184
226,1439,4,1568401048
226,1034,2,1567747617
226,1008,4,1569451398
226,1396,4,1569626245
226,356,4,1569481729
226,1443,5,1569301711
226,329,5,1569754746
226,569,2,1567400049
226,350,2,1568196914
226,1262,3,1567788845
226,1000,2,1567768702
226,88,3,1567481418
226,983,4,1569186661
226,625,4,1569387215
226,1454,3,1568223158
226,780,2,1568239955
226,1284,4,1568809794
226,1118,2,1567413489
226,414,4,1569401818
226,1199,4,1568567529
226,138,4,1569060224
226,193,3,1568192159
226,966,5,1569137238
226,92,5,1568976603
227,1298,4,1569449834
227,1296,5,1568352248
227,1405,5,1569395558
227,1009,3,1569432093
227,737,5,1569122783
228,1119,3,1569034131
228,488,4,1568711428
228,1315,5,1569335224
228,1200,3,1567484741
228,149,3,1568338061
228,1342,5,1567395239
228,1246,4,1568773016
228,703,4,1567858240
228,196,4,1567843975
228,222,1,1567774886
228,1099,4,1568613285
228,773,4,1567769908
228,353,4,1569833082
228,935,4,1568365103
228,338,4,1567417881
228,897,4,1568774619
228,367,5,1569157825
228,682,4,1567971429
228,567,3,1568396137
228,722,1,1569511517
228,1235,3,1567987387
228,954,4,1568001961
228,601,4,1568053321
228,221,4,1568319502
228,359,4,1569053105
228,223,3,1569115486
228,1307,4,1569584905
228,1431,4,1568890616
228,1336,3,1568776084
228,699,4,1568742889
228,15,3,1567879011
228,171,5,1568616838
228,200,4,1568038109
228,87,4,1569516160
228,688,4,1568462299
228,1124,4,1569721711
228,469,4,1568084937
228,1170,4,1569495814
228,735,4,1569633197
228,1091,4,1567348740
228,661,3,1568791897
228,327,4,1567712107
229,176,3,1568760921
229,1043,3,1568716792
229,329,5,1569807025
229,1398,5,1567427453
229,228,1,1568232293
229,353,2,1569155881
229,158,2,1569345403
229,392,2,1568255189
229,1351,2,1568520308
229,468,2,1569684126
229,185,2,1569782333
229,1122,2,1568480043
229,1344,1,1568832813
229,123,2,1568804231
229,1285,3,1569101463
229,252,2,1568837826
229,1152,2,1568346675
230,699,4,1567369493
230,540,4,1569002594
230,501,3,1567681745
230,1046,3,1568606317
230,143,4,1569508174
230,855,1,1568586775
230,715,4,1568982795
230,1273,5,1567463654
230,61,2,1567620327
230,896,4,1569105793
230,749,3,1567862982
230,1018,4,1569091720
230,133,3,1567567723
230,15,3,1568739298
230,753,5,1569721191
230,1092,3,1569721558
230,163,4,1567675763
230,196,3,1568669248
230,237,3,1567781783
230,998,4,1567819851
230,440,3,1568029401
230,741,4,1568284698
230,58,4,1569834590
230,553,4,1568641236
230,1358,4,1568137828
230,1343,3,1568962135
230,258,5,1567492037
230,778,4,1568164922
230,1438,4,1568195269
230,1093,4,1569448564
230,608,4,1569190039
230,620,4,1568766363
230,607,3,1569239422
230,25,5,1567317638
230,41,3,1567679976
230,1361,4,1569236089
230,1278,1,1567985867
230,676,3,1567655298
230,707,4,1568947173
230,995,4,1568702247
231,445,2,1569665862
231,365,3,1568186971
231,975,2,1567571425
231,1111,2,1568187567
231,190,3,1569400681
231,799,2,1567583621
231,405,3,1568562874
231,1003,1,1567564831
231,83,2,1569580302
231,957,3,1568769791
231,1308,3,1568045792
231,252,3,1568346385
231,30,1,1567354832
231,766,3,1569855086
231,969,3,1568820017
231,1431,3,1569271521
231,446,5,1569414258
232,1449,1,1569257928
232,1465,3,1567532603
232,347,5,1568068072
232,1213,2,1569110641
232,535,2,1569715483
232,625,3,1568395917
232,1256,1,1569407537
232,882,1,1569372659
232,358,1,1568839699
232,1154,1,1568814616
232,1266,2,1568943785
232,239,4,1567301139
232,846,2,1569463643
232,124,4,1567993997
233,675,5,1567747964
233,357,1,1569126725
233,35,1,1569195582
233,179,2,1568442088
233,723,1,1568908660
234,733,2,1568193339
234,967,2,1569831675
234,1270,3,1568746261
234,1181,1,1568219882
234,526,5,1569220809
234,927,2,1569312710
234,236,2,1569192172
234,1260,3,1568659604
234,671,1,1567903783
234,1037,3,1569116949
234,706,2,1568427645
234,856,3,1569876207
234,1267,2,1569772929
234,732,2,1569693287
234,137,1,1569288106
234,208,2,1569141443
235,521,4,1568090332
235,856,4,1567920598
235,749,3,1568254006
235,190,3,1568666787
235,91,4,1567429619
235,1101,3,1568208391
235,438,3,1569191397
235,787,4,1568292610
235,377,4,1568417849
235,362,3,1568281372
235,418,3,1569340400
235,933,4,1567815159
235,304,4,1567993237
235,1220,4,1568251376
235,22,2,1569714071
235,705,1,1568887548
235,812,3,1568377099
235,1469,3,1568178106
235,827,4,1567435354
235,1159,3,1569254527
236,402,3,1568699585
236,1101,3,1569875517
236,722,1,1567376752
236,1446,3,1567449750
236,1233,4,1567783822
236,706,3,1568950915
236,1466,5,1568693434
236,120,4,1569815476
236,1392,4,1567985932
236,849,4,1569033939
236,1247,4,1569421918
236,67,5,1569301860
236,290,3,1568893789
236,848,3,1567340288
236,61,3,1568107916
236,575,3,1568586872
237,1085,3,1569336541
237,1130,3,1569351470
237,1377,1,1567388193
237,973,2,1568740006
237,1239,1,1569055545
237,874,3,1569479375
237,230,1,1567938373
237,138,3,1569239618
237,1200,2,1569508988
237,391,1,1567426288
237,506,3,1569184967
237,907,1,1567702880
237,662,4,1568822925
238,648,2,1568382331
238,1185,3,1567726306
238,877,4,1568240320
238,1269,2,1569062233
238,132,2,1567704424
238,1308,3,1567510958
238,717,4,1567651110
238,1245,2,1569447332
238,310,1,1568711053
238,989,1,1569068357
238,1264,4,1568195184
238,645,3,1568011864
238,1451,1,1568787036
238,1025,1,1568337947
238,189,3,1567781063
238,323,3,1567348533
238,725,1,1569790133
238,541,1,1569617669
238,911,1,1569377865
238,1217,5,1569183597
239,72,2,1568584169
239,643,2,1567830410
239,972,2,1567658291
239,1036,1,1569581351
239,1060,1,1568361585
240,344,4,1568961986
240,793,2,1568143362
240,1198,2,1567976777
240,889,1,1567903090
240,126,3,1569782665
240,1458,2,1567574282
240,877,2,1568637961
241,1067,3,1568199605
241,506,2,1569169580
241,1036,2,1569755861
241,1400,2,1568958199
241,1271,4,1567956527
242,621,4,1569086380
242,1302,1,1569828393
242,357,1,1569331819
242,660,3,1567338417
242,1138,3,1569062287
243,82,4,1568751082
243,90,2,1568966275
243,1210,1,1568659827
243,548,1,1568181751
243,1339,2,1569550037
244,1275,3,1569526922
244,110,4,1567572778
244,1278,1,1568512945
244,616,3,1568713923
244,708,3,1568707359
244,75,3,1568431208
244,546,4,1568188272
244,568,3,1569271113
244,305,3,1569805519
244,196,4,1567582575
244,28,4,1567563561
244,25,5,1568531278
244,1100,4,1569407299
244,1153,4,1567303129
244,1443,5,1567543344
244,851,4,1568119242
244,902,4,1568235027
244,589,4,1567916802
244,427,4,1568511052
244,790,3,1568434655
244,562,5,1568114292
244,901,4,1569012774
244,1401,4,1567875475
244,815,3,1567568981
244,178,3,1569491926
245,176,4,1567948252
245,865,1,1568919371
245,967,3,1567516775
245,736,4,1568607701
245,475,3,1568251625
245,380,1,1569603483
245,488,4,1567570046
245,329,5,1568546506
245,361,4,1568567561
245,920,4,1567513292
246,1347,5,1567569681
246,724,2,1568526214
246,1249,1,1567623984
246,391,1,1568370944
246,462,1,1569315890
246,1425,1,1568283944
246,966,2,1567638659
246,608,2,1568505177
246,458,1,1567320153
246,331,3,1569738561
246,787,1,1568326565
246,870,2,1567993686
246,893,2,1567296522
246,663,4,1569368796
246,693,1,1568450382
246,635,1,1567477954
246,626,1,1568287741
246,505,1,1567919637
246,95,1,1569028483
246,1294,2,1569201223
246,1113,1,1568976110
246,348,1,1568189670
247,533,5,1569005708
247,889,1,1569840700
247,198,3,1568203796
247,940,1,1569433665
247,39,1,1569670378
247,1187,4,1568711048
247,468,4,1567498975
247,382,5,1569825828
247,1086,3,1568730027
247,160,4,1569176994
247,81,1,1567416162
247,966,5,1567716129
247,257,5,1567865566
247,410,3,1569353253
247,607,3,1567776236
247,1148,4,1567981286
247,698,4,1568446595
247,520,4,1568683175
248,677,4,1568868480
248,1275,1,1568565115
248,123,1,1567485099
248,577,4,1569028652
248,549,5,1569108105
248,44,4,1569011831
248,743,1,1567823693
248,714,5,1568889621
248,1080,2,1567823201
248,736,2,1567510124
248,1036,2,1567378963
248,312,3,1569166573
248,509,1,1567353961
248,738,2,1567319154
248,1282,2,1568644982
248,179,2,1568068296
248,991,2,1567817087
248,752,3,1567671475
248,409,5,1569760181
248,180,4,1569592538
248,1106,5,1568381178
248,48,4,1569630992
248,1058,1,1569339196
248,1318,3,1569033150
248,1248,2,1567448646
248,1402,1,1568318800
248,150,5,1569333607
248,24,5,1569502028
248,747,1,1568687641
249,878,3,1568292521
249,119,3,1567713277
249,765,4,1568451326
249,1053,3,1567966863
249,143,1,1569748029
250,1361,3,1569464188
250,1203,1,1568913935
250,114,5,1568060627
250,63,1,1567835254
250,1278,1,1569691819
251,147,1,1568767033
251,784,2,1568658804
251,1338,3,1567713330
251,457,1,1569864689
251,595,2,1569359988
251,896,3,1567918674
251,862,2,1569097532
251,1046,2,1568865688
251,1186,3,1569766204
252,639,2,1568206845
252,291,2,1568095860
252,214,3,1569501844
252,384,2,1568652190
252,224,3,1568876112
252,1242,2,1568844774
252,574,2,1568067444
252,1388,2,1568134001
252,1262,3,1567997490
252,229,2,1567687414
252,436,2,1567956247
252,656,2,1567791162
252,1293,2,1568609327
252,369,3,1568525844
253,453,1,1568302140
253,408,4,1569337251
253,704,1,1568086698
253,1101,1,1569059840
253,486,1,1568110394
253,441,1,1567340738
253,1007,1,1568407023
253,833,1,1567490681
254,1122,3,1567998761
254,1050,2,1569534738
254,1253,2,1568613641
254,567,2,1569737934
254,1430,3,1568194597
254,607,2,1567479845
254,1249,3,1569168972
254,405,3,1569310698
254,0,1,1567302123
254,256,5,1569323274
254,43,5,1569768535
254,369,4,1567734207
254,1057,5,1567798793
254,1146,2,1568605614
254,130,3,1568880722
254,687,3,1567585891
254,634,2,1568396700
254,908,3,1567954200
254,192,3,1568829430
254,986,5,1567856237
255,1085,4,1567325118
255,255,4,1569766319
255,1312,4,1569492019
255,801,1,1568819844
255,879,4,1569433782
255,1364,4,1569647293
255,1353,4,1567340742
255,171,5,1567534955
255,212,4,1567530472
255,1442,4,1568402537
255,405,4,1569458758
255,745,3,1568014598
255,951,3,1568394923
255,620,5,1568518455
255,1375,4,1567549569
255,936,4,1568237029
255,597,3,1569683517
255,712,4,1569186007
255,1433,4,1567347816
255,594,3,1567863831
255,1269,4,1567370654
255,1318,3,1567636422
255,511,4,1568735441
255,1208,5,1569827529
255,1344,3,1568021192
255,1305,5,1568067737
255,416,3,1569174092
255,220,5,1567959631
255,616,4,1567605792
255,436,3,1569102762
255,161,3,1569558683
255,208,3,1568876267
255,337,4,1567883745
256,560,4,1569138084
256,1413,5,1567645298
256,850,5,1568166774
256,708,4,1569564775
256,1152,4,1568496826
256,1114,4,1569774584
256,517,4,1568090585
257,1342,5,1568283526
257,738,4,1568397496
257,796,5,1569399866
257,224,5,1567311172
257,714,5,1567423725
257,823,5,1569776755
257,1286,4,1567555711
257,769,4,1568823477
257,104,4,1567884131
257,1041,5,1568690087
257,1124,4,1567911479
257,1117,4,1569707835
258,843,3,1569353894
258,224,3,1569370045
258,189,2,1568894948
258,1078,5,1568938744
258,1042,3,1567809808
258,343,3,1567454560
258,1379,3,1569374946
258,814,4,1569808104
258,227,3,1567896066
258,1424,4,1569798074
258,1301,3,1567819210
258,446,5,1567482539
258,673,3,1567880397
258,214,3,1569379631
258,427,3,1567347901
258,276,2,1568913098
258,153,5,1568554783
258,1149,5,1567556543
258,207,3,1568597997
258,1364,3,1569279438
258,450,2,1568668680
258,131,3,1568161877
258,526,5,1568661804
258,1199,3,1569448475
258,50,3,1567781548
258,537,3,1568313648
258,244,2,1568356250
258,121,3,1568648971
258,296,3,1569067129
258,1041,4,1567785279
258,1421,3,1568638217
258,1040,2,1568856977
258,762,2,1567338359
258,1103,3,1569404652
258,766,3,1569335594
258,419,3,1568616308
259,311,3,1567560235
259,1380,3,1569222709
259,969,4,1568244158
259,1121,4,1567358543
259,647,4,1569049671
259,983,3,1569342195
259,12,3,1567408990
259,696,3,1568747308
259,998,5,1569756905
259,901,4,1567971615
259,831,3,1567564072
259,104,4,1569736308
259,319,3,1567890888
259,224,5,1569533769
259,351,5,1568988977
259,386,4,1568689381
259,563,4,1569566777
259,214,5,1569529378
259,26,3,1567733446
259,395,4,1569122917
259,932,3,1568477432
259,865,1,1569032763
259,545,3,1567631397
259,467,1,1568152292
259,980,3,1567673615
259,183,5,1568286382
259,162,3,1569451755
259,276,3,1568447693
260,784,2,1568355163
260,763,2,1568312967
260,473,1,1567530181
260,553,2,1567320738
260,428,2,1569190771
260,709,1,1569484897
260,1448,2,1569635382
260,945,2,1569846604
260,335,1,1569813187
260,612,2,1567888326
260,661,1,1567305773
260,1439,1,1567981996
261,212,2,1569058664
261,884,1,1568538959
261,602,2,1567511373
261,71,1,1567704644
261,114,5,1569608679
261,278,1,1568361303
261,1008,2,1569300572
261,74,1,1569279610
261,752,2,1567410082
261,1119,4,1569680435
261,948,5,1569773627
261,743,1,1567495271
261,711,1,1568879521
261,1137,2,1568771125
261,1075,2,1568078774
261,440,4,1569650603
261,300,1,1568820270
261,244,1,1567704847
261,1429,3,1569536445
261,1461,2,1567861345
261,1361,2,1568099441
261,318,2,1568909859
261,637,1,1568819706
261,1274,2,1567297569
261,1227,2,1568982180
261,616,1,1568234237
262,927,3,1567308354
262,991,2,1567783198
262,652,1,1568235856
262,1032,1,1569309648
262,29,2,1568879665
262,800,3,1568132218
262,629,2,1569213191
262,654,2,1567893729
262,986,5,1569529108
262,1046,2,1569770516
262,1142,5,1569479874
262,308,2,1568357458
262,1251,2,1568353843
262,1006,1,1569461653
262,748,2,1569091440
